馬達牙攻轉速,馬達凸輪轉速,馬達牙攻扭矩,馬達凸輪扭矩,KTR牙攻轉速,KTR凸輪轉速,KTR牙攻扭矩,KTR凸輪扭矩,
309.496108161212,214.917399189165,0.272698169513508,0.618488688140735,308.454826141123,2.10973497736342,0.644096807514233,-8.90607769473406,
309.501020123205,214.916581359355,0.271782705845325,0.619082833567871,308.456854122718,2.10936106624821,0.64292449867774,-9.22228886002845,
309.486178738286,214.91575543222,0.27263045540815,0.619399297266563,308.456426935815,2.10900820551799,0.642978206585441,-9.34608627448418,
309.481091399061,214.914921327588,0.271430756946845,0.618868201199895,308.441144034189,2.10867660359243,0.642599277937772,-9.38169108908303,
309.48585468024,214.914078964495,0.270715417906715,0.618119173489003,308.42818506423,2.10839122342998,0.643825508412403,-9.61381485636049,
309.480764132519,214.913228261173,0.271836164618662,0.617717185107706,308.429949272787,2.10807826524612,0.644073780772922,-9.83620377508399,
309.485524173435,214.912369135046,0.271195730604986,0.617382107732535,308.431730948755,2.10783646589212,0.644757679592456,-9.86150034711452,
309.48043035337,214.91150150272,0.272888361601075,0.618886881076421,308.43353026508,2.10766652991085,0.644829537806242,-10.1011562911454,
309.539985638704,214.947778500247,0.2747521675536,0.619624645510174,308.532494734913,2.1092886493416,0.644962150620518,-10.2677669970317,
309.560382972591,214.963706164572,0.274599065403077,0.61975974957088,308.613451881214,2.11074745055942,0.645342970301835,-10.4262465595299,
309.560741121672,214.965445965911,0.274563394994348,0.617561955521082,308.648611639888,2.11203989138252,0.64466268944644,-10.547449884858,
309.560267191854,214.965655302954,0.2751718100196,0.617404165966174,308.66690921048,2.11313813882301,0.644828378623091,-10.6799750732541,
309.56972792776,214.965872172603,0.275028370956047,0.6165868062274,308.687490625559,2.11403931870894,0.644116218228547,-10.7813302918601,
309.5694200921,214.966096703497,0.275243964683313,0.617393421507429,308.70334118451,2.11481428985979,0.645234031877889,-10.8895181767816,
309.579147359791,214.966329026086,0.276660966268824,0.618274887241368,308.70951272398,2.115261827308,0.644769322454879,-10.9698360119495,
309.579110436517,214.966569272648,0.276342564497368,0.618028861813337,308.708360796123,2.11554824533402,0.645047029918908,-11.0589878765779,
309.589113057812,214.96681757732,0.275993544342999,0.618505580035566,308.704690271839,2.11552662293824,0.645571534519028,-11.1586480335936,
309.589257961145,214.967074076118,0.275569111519707,0.618923432285741,308.718449430262,2.11527414906031,0.646230673262792,-11.2674167205417,
309.599347003033,214.967338906959,0.274270457642142,0.619005362623799,308.727436964309,2.11501907481514,0.645828648835467,-11.3973506243049,
309.599775102711,214.967612209691,0.276236917263763,0.619082990099001,308.73153253016,2.11478539071343,0.646044584450531,-11.5701980151614,
309.590251935761,214.967894126112,0.275019715909591,0.620291180792256,308.735833945178,2.11452404037671,0.645276331294437,-11.6940783020407,
309.590578444839,214.968184799998,0.275414114242626,0.621015502406984,308.732821111916,2.11435899646497,0.644009231777987,-11.8084758048729,
309.580952567182,214.96848437713,0.275168889866843,0.620255885367206,308.734774024535,2.11431743427948,0.644781640110414,-11.9477705449631,
309.571176213518,214.968793005313,0.275565627118534,0.619835166656567,308.736693770527,2.11422634218928,0.643587894855091,-12.0897504690249,
309.561149318143,214.96911083441,0.276332795899974,0.619477971025537,308.738702038691,2.11415924597825,0.643565758443834,-12.196208230957,
309.560866897909,214.969438016361,0.277941643190064,0.619111898942775,308.75315212397,2.11406810508761,0.642300061651249,-12.2876162151655,
309.570620925258,214.969774705216,0.27721866167481,0.620674031493701,308.753013464536,2.11402695246225,0.642316789472864,-12.3855265721393,
309.570612130004,214.970121057156,0.275985955239523,0.620986517821349,308.75049453245,2.11403605168127,0.642637882450671,-12.4903348093105,
309.570645252448,214.970477230523,0.275581835672032,0.620875152390022,308.760424199742,2.11407091416759,0.64190062761866,-12.5983294485341,
309.570721123505,214.97084338585,0.273474261726747,0.620977953968306,308.772878648748,2.11410803193973,0.641148882701508,-12.7072565534291,
309.570840586435,214.971219685883,0.273490648984029,0.619227189304695,308.780481159169,2.11414695609123,0.641570429314512,-12.8405101896191,
309.570906467402,214.971606295613,0.273781663823337,0.619014886319742,308.785879261047,2.11413943917289,0.640690657775681,-12.9725559763783,
309.571113752875,214.972003382304,0.274272727123439,0.618940523498275,308.786357250723,2.11420881026812,0.640861588689534,-13.1344752058134,
309.571465236485,214.972411115521,0.274267283524491,0.618713462296625,308.784292418582,2.11420709750119,0.641531253785019,-13.280116999543,
309.571865723717,214.972829667161,0.27176558932912,0.617986759208274,308.792133139491,2.11428238161797,0.64065089052648,-13.3991502663761,
309.582217140581,214.973259211479,0.272741149372452,0.617450328888657,308.797527975997,2.11441045470585,0.640751375750245,-13.5164081781361,
309.572817466423,214.973699925123,0.272293670256822,0.617190833606412,308.800525755727,2.11456686701362,0.640797787562058,-13.6524852691835,
309.583270654599,214.974151987158,0.270844088216897,0.617980977734431,308.798725772839,2.11477716470826,0.641766277975012,-13.7759167778578,
309.593972713136,214.974615579103,0.271102963265265,0.618852605862082,308.799482978237,2.11501642164879,0.641363440800068,-13.9014895647875,
309.594830496129,214.975090884957,0.270635012382014,0.618745993415677,308.80277466356,2.11528568081824,0.640647703969471,-13.9967677517939,
309.605646057717,214.975578091232,0.268668476159906,0.618145642284826,308.813527915146,2.1154862578909,0.639227532055982,-14.0899537129607,
309.606716487744,214.976077386988,0.266948108418413,0.61774016842857,308.819391389472,2.11571626647888,0.638668548023045,-14.1773787728829,
309.61784579247,214.976588963858,0.26812651307571,0.61889235251161,308.820365234731,2.11590225737026,0.638539458872305,-14.2785470842895,
309.609137963882,214.977113016087,0.270030647527376,0.620053120166491,308.823973853577,2.11596760851,0.639530750610058,-14.3714082317053,
309.620293204879,214.977649740563,0.269095819979841,0.619525353629995,308.827769569351,2.11605940790705,0.639112175812389,-14.469616100491,
309.62161060848,214.978199336848,0.268925993332991,0.617917032053745,308.826560164131,2.11607965312998,0.638376932760653,-14.5610260162586,
309.622991321787,214.978762007216,0.268112268950364,0.616562163441711,308.825172142165,2.11612715353642,0.638379349617528,-14.6510354749029,
309.614535479216,214.979337956681,0.268711090561403,0.616121491428864,308.833650119552,2.11615294189787,0.637700422613244,-14.7439364034649,
309.615850142328,214.979927393038,0.269394453854285,0.615256494554726,308.837313606133,2.11620657871491,0.638935472414717,-14.8100466940594,
309.617130595703,214.980530526894,0.269803903638157,0.614586304968109,308.838664218895,2.11618837764303,0.637950693732441,-14.8938345743311,
309.618474062649,214.981147571704,0.269277679900071,0.614547932380701,308.835131536899,2.1162976265079,0.638082191810656,-14.953025244047,
309.619685606228,214.981778743809,0.267117080993007,0.61443802390783,308.838896936857,2.1164616131331,0.637651354031413,-15.004542051466,
306.680266452594,214.982326232862,0.267212668865756,0.614250253515156,308.850105281551,2.116581420528,0.637908550619073,-15.0314703008862,
303.593079202241,214.9829853497,0.265528532365336,0.61384481743841,308.856478334479,2.11673066028057,0.637734593629307,-15.0611523209495,
300.465475121084,214.983659250909,0.265540985587302,0.614503991856613,308.858115307749,2.11685990836659,0.637872072002491,-15.0644761945324,
297.306857501687,214.984348164636,0.264639060514832,0.614964435602827,308.862372042834,2.1169437567323,0.636884909265759,-15.0574901681776,
294.126917832075,214.985052322096,0.263362653543507,0.615646091548323,308.854277218775,2.11708103882622,0.636875613508262,-15.0748420136538,
290.905545492061,214.985771957611,0.26307242505775,0.616054249803925,308.858460845211,2.11714781677607,0.636673810873765,-15.1029444063918,
287.652328810266,214.98650730865,0.261344742517717,0.61545907523687,308.857717583628,2.11714268100245,0.636964348230869,-15.1069843877309,
284.366312406024,214.986890762198,0.259439718507461,0.616055851768818,308.873313849457,2.11714618626642,0.637008924444833,-15.1233380252626,
281.057460222197,214.98712031267,0.257800913092653,0.616373634958897,308.865985750132,2.11713528265956,0.636493240822487,-15.114150812052,
277.705942589529,214.987334910162,0.257705839014418,0.617070780299865,308.87061321657,2.1171114746524,0.636907404697497,-15.1278062667767,
274.321246306337,214.987549559739,0.255902413558921,0.616713024006139,308.872630087918,2.11710130966062,0.636519573272491,-15.1331684568116,
270.902944508105,214.987764187334,0.255783938733207,0.616643382598008,308.874463151902,2.11695835907598,0.637558220352134,-15.1496470525042,
267.460702175591,214.987978716877,0.254031661248553,0.615997936668212,308.873682181282,2.11675681520683,0.636554004396434,-15.1407745661252,
263.974380936143,214.988193070251,0.251964440406768,0.614841135177388,308.870357126403,2.11672211211672,0.636101377484964,-15.1325660369586,
260.453542030199,214.988407167257,0.251085053039534,0.614526009171092,308.87443629799,2.11663472465912,0.635393994787598,-15.1385544345861,
256.897744297252,214.988620925573,0.249278830353361,0.614061260944711,308.87364170419,2.11657143853755,0.635726395384317,-15.1281450920217,
253.306739211471,214.988834260716,0.248026055292308,0.613091536475988,308.872703013833,2.11653477803732,0.635374867880569,-15.1100582442146,
249.680079728386,214.989047086001,0.246915516655181,0.612820310474524,308.8790917866,2.11654978499992,0.635457008663194,-15.0861741612434,
246.027409477155,214.989259312499,0.244640255263017,0.612829194834678,308.885503264387,2.11656725425028,0.634547725734607,-15.0652927369472,
242.338668462714,214.989470848998,0.243985013078397,0.611479274181633,308.886985138835,2.11671124646685,0.635431600927083,-15.0470003056096,
238.603501037148,214.989681601959,0.242397794254989,0.610605054100194,308.881085772764,2.11673453607083,0.63720310953252,-15.0335822313595,
234.841348051702,214.989891475472,0.241364417070713,0.609800590424283,308.88005915641,2.11680797272223,0.637128074576303,-15.0056570995416,
231.042042822377,214.990100371216,0.240458662515784,0.609134109471488,308.883953863201,2.11690779084632,0.637930452593345,-14.9980175612299,
227.205219985785,214.990308188412,0.237480502779307,0.6093861504462,308.890342495127,2.11695975663709,0.637812776297796,-14.996983495193,
223.320510610418,214.990514823779,0.235307620200983,0.609006291550194,308.884275073059,2.11703789180095,0.639191615056672,-15.0067915870745,
219.397242191459,214.990720171487,0.233191273255698,0.607685620857685,308.88804994047,2.11709245555678,0.639098791547601,-15.0110862901926,
215.445030607909,214.990924123114,0.232058652641996,0.607766602075866,308.881986132629,2.1170237070803,0.639125632231729,-15.0094353147558,
211.443786898557,214.991126567596,0.23219485875061,0.608416616429191,308.878239221073,2.1169539327527,0.639160038217997,-14.9859685411541,
207.402926163657,214.991327391177,0.231998825057777,0.608363137839695,308.871856652483,2.11693260503798,0.640130445698358,-14.9627379667751,
203.322055723827,214.991526477368,0.231233559474349,0.609318939310339,308.860385122713,2.11683642334438,0.639249851801169,-14.9283664596182,
199.21068096399,214.991723706891,0.229536251510497,0.609364722013216,308.861122804512,2.11678886873222,0.639421229959837,-14.8889437911354,
195.058597471031,214.991918957629,0.226612127989577,0.609269912097522,308.866813552569,2.11671540396453,0.640273305615979,-14.8407207078218,
190.865400760482,214.992112104581,0.224864255162499,0.60924730268961,308.86268009845,2.1166907337315,0.639703919990543,-14.8113083682998,
186.620782295499,214.992303019803,0.224328994428176,0.610082357575564,308.860903335668,2.11664032137619,0.640808405430781,-14.8005376564377,
182.334035415845,214.99249157236,0.222928082002985,0.611639902414049,308.864006062001,2.11653863688777,0.641551544338509,-14.8018037898862,
178.014839553958,214.992677628273,0.220950600931165,0.611939398144817,308.869585074935,2.11643439698554,0.64205405678184,-14.7689381316753,
173.642874889595,214.992861050463,0.220598388185761,0.610674432010267,308.865336157134,2.11630229037442,0.641561856572007,-14.7512328975547,
169.227517485402,214.993041698694,0.219389431996855,0.609813658011734,308.861037673756,2.11614175442121,0.641378177520244,-14.7512922374831,
164.778336168464,214.993219429523,0.21718066387423,0.610079674492883,308.859139287719,2.1159522105955,0.642066103000944,-14.7386513908068,
160.275095476491,214.993394096239,0.216599992465461,0.609645357980091,308.859590885467,2.11578355666188,0.64345559380238,-14.7289850311815,
155.727257644696,214.993565548806,0.216030605178798,0.610203231143968,308.864939395328,2.11553669814884,0.6426985348497,-14.7233078654221,
151.134281524421,214.993733633805,0.213175398169918,0.609408289348249,308.867855971176,2.11535981142388,0.642492189067298,-14.7338995563244,
146.505817599278,214.993898194377,0.21020217787925,0.608168637557969,308.870765695112,2.11515577382896,0.641531411230241,-14.727896995182,
141.821515860609,214.994059070157,0.208981052709937,0.609119561161216,308.861290409229,2.11494880715492,0.641802888808635,-14.7208626476047,
137.090821853204,214.994216097219,0.206827934485946,0.610308497092974,308.856683777992,2.11476434333339,0.642455621046734,-14.7106877627665,
132.313275620842,214.994369108012,0.206150267808081,0.61038836178259,308.856995774387,2.11452807788583,0.642495980169796,-14.7010679834384,
127.498411661848,214.994517931292,0.204325705206563,0.61139496445936,308.84980117691,2.11436347527185,0.642852866878276,-14.6941460188837,
122.625961775903,214.994662392067,0.202759876012031,0.612845444359405,308.852400063749,2.11422146434667,0.641282742070985,-14.6701024478424,
117.705257134123,214.994802311524,0.19996934108504,0.614104247719715,308.857486557262,2.11415248500711,0.641439495024832,-14.6310679713425,
112.735819342751,214.994937506968,0.198857773374,0.613674508267626,308.852757399048,2.11413124598234,0.64066828020517,-14.5987961171573,
107.717167201528,214.995067791752,0.197756592110445,0.613099819993961,308.838043146199,2.11403391561452,0.641255081454415,-14.5514619989958,
105.618522654488,214.995291975405,0.196856234914848,0.612733974117514,308.830497976542,2.11393443536785,0.640545641165656,-14.5098901346207,
103.658378530253,214.995413823184,0.196034528999497,0.612155846955921,308.8327159928,2.11383249254693,0.6406353545076,-14.4725632812907,
101.709793415492,214.995530205088,0.195346346261004,0.611140122748983,308.822563524335,2.11377776565763,0.640415188987849,-14.4410220643279,
99.7731888205796,214.99564091836,0.194305824337698,0.610322456285084,308.829595123162,2.11372166673609,0.640078855123711,-14.4179010930026,
94.8686964541291,214.995745755946,0.188234370583185,0.610482420292378,308.841726983601,2.11368840562629,0.639801164446636,-14.3869536581447,
89.8584306220704,214.995844506425,0.18380706311314,0.610852600198205,308.846511796853,2.11365415403075,0.639275197650328,-14.3470676111323,
84.8307682637714,214.995936953928,0.179353026683392,0.610381644999802,308.843925600944,2.1135948616845,0.638988671406957,-14.3042714054235,
79.7858618861254,214.996026520182,0.174235732704936,0.610609029091198,308.838684133137,2.11351019510448,0.639874609495691,-14.2618177755241,
74.733667843194,214.996114700455,0.168020631909018,0.60970126071627,308.843364315147,2.11347430314849,0.639598682452851,-14.2174877454594,
69.6547344298639,214.996201629072,0.162170283323816,0.609273839730294,308.840619276519,2.11343829154944,0.639996615895973,-14.1521628096048,
64.568927381582,214.996287293124,0.156138084014557,0.60948374879687,308.837827090267,2.11342677651863,0.639350348991255,-14.0997518626027,
59.4567093902303,214.99637168031,0.150118224066848,0.609767316779037,308.837464356984,2.11356507768143,0.638439875017385,-14.0389236924057,
54.3279569864148,214.996454778958,0.145190368253168,0.609492954205876,308.834630517139,2.11370674364653,0.639201121261157,-13.9831504164283,
49.1829428879027,214.996536578054,0.139596169518974,0.610219803899228,308.83180154081,2.1138006508894,0.640345673179733,-13.9408294696904,
44.0218478468898,214.99661706727,0.135444002355404,0.610460732559903,308.828904166976,2.1139458580798,0.640704105639061,-13.8794658561765,
38.8448587731239,214.99669623699,0.12935454861285,0.610354192674904,308.830936468588,2.11409312956041,0.639825172077227,-13.835543289485,
33.6521668875957,214.996774078339,0.125414830724934,0.612312040756082,308.830522938437,2.114266974625,0.639745472118778,-13.7882708641907,
28.4439697307562,214.996850583214,0.120879972448397,0.612519681649958,308.825091563703,2.11441763986881,0.639231001459923,-13.7478832077842,
23.2203713174255,214.99692574431,0.115259375588846,0.613012854786743,308.809641942904,2.11449536645909,0.640576875477005,-13.7122529154162,
17.981576296185,214.996999555155,0.109589616801821,0.613666058555111,308.806400921162,2.11447342705307,0.64013276928443,-13.6773791788797,
12.7278938730072,214.997072010137,0.104304783361691,0.61320012790615,308.81308720976,2.11447579231032,0.640471181757221,-13.6314638021224,
7.45944383163396,214.99714310454,0.0996158760972449,0.61443893520795,308.822325111278,2.11445270141516,0.63994735113525,-13.596199512049,
2.17644780202264,214.997212834572,0.0939679277168633,0.613569874076628,308.819239678091,2.11442839359901,0.640338607556457,-13.5386938877997,
-3.12086677405423,214.997281197406,0.088293545785552,0.613398623815543,308.823486184853,2.11440333059863,0.640611140539216,-13.4852702283205,
-8.43216754023711,214.997348191204,0.0818046935636171,0.614009240966685,308.810508077049,2.1144019983095,0.639882620989538,-13.4253417990259,
-13.757211200947,214.997413815162,0.0775410640617152,0.613788286710339,308.812215583352,2.11437536011893,0.639580975736488,-13.3601364080243,
-19.0859462683614,214.997478069538,0.0731755433827026,0.6147694915087,308.814000033359,2.11442339628763,0.640451820721684,-13.3072968148883,
-24.4278248145685,214.997540955696,0.0664260452107431,0.6143361536382,308.818314496847,2.11447259889689,0.640959660152413,-13.2764436294798,
-29.792485715343,214.997602476137,0.0600370077865151,0.615104203299571,308.815309128969,2.11444824240044,0.640410939503444,-13.2337575469323,
-35.1698574127605,214.997662634541,0.0546556557896058,0.615232374230158,308.824763822101,2.11444934951981,0.639865504728219,-13.1943926072027,
-40.5597637333224,214.997721435804,0.0496631746438544,0.614652449994682,308.829354327225,2.1144509384385,0.640055547052658,-13.1537906152826,
-45.9619257254448,214.997778886083,0.0432323929275601,0.614989306805545,308.821557701232,2.11447802293824,0.639496460334209,-13.1092418024852,
-51.37605767085,214.997834992831,0.0364007903311746,0.61405368308392,308.818675301259,2.11450561986108,0.640670148852463,-13.0747535196553,
-56.8017689576455,214.997889764841,0.0300739764292241,0.612533399178062,308.823207696958,2.11448448420251,0.639678680965549,-13.027963577707,
-62.2387571197593,214.997943212291,0.0253997773641374,0.61232957241335,308.815378010176,2.11443939358187,0.638731919942055,-12.9723438726359,
-67.6868125323703,214.997995346787,0.019493729606048,0.61098650483185,308.809890811515,2.11444439354817,0.63851338393374,-12.9452736324474,
-73.1455223088254,214.998046181404,0.012327544867635,0.610918703572658,308.811817095221,2.11432698862909,0.637121814897718,-12.903259184278,
-78.6145623067881,214.998095730737,0.00467703113368231,0.611709446598014,308.81628025781,2.11423476322521,0.637389078634128,-12.8431920253354,
-84.0936999154539,214.998144010947,-0.00175132166572902,0.611583800777272,308.823281653554,2.11416825384531,0.637219009085942,-12.7854399524099,
-89.5824998698296,214.998191039806,-0.00759955249871109,0.612382795260413,308.820446908683,2.11410275579762,0.635919636960037,-12.7346375258874,
-95.0707152907655,214.998236836747,-0.0142089600004686,0.612262592924932,308.817531141489,2.1140885583486,0.636533212228456,-12.687101185892,
-100.567794467154,214.998281422914,-0.0212099932496803,0.611298378108859,308.814557628324,2.11405121920924,0.637093024338962,-12.620115558462,
-106.073473794544,214.998324821217,-0.0286053612806599,0.612250949797482,308.809050617761,2.11401553054964,0.636306505656871,-12.5695434650291,
-111.597186563407,214.998367056376,-0.0343604742904677,0.611431260576059,308.818434382202,2.11400629018721,0.636128323645467,-12.5231813939145,
-117.128751003175,214.998408154981,-0.040718379327858,0.612151287937278,308.825481417887,2.11394927976002,0.634642409809811,-12.48326796452,
-122.66778096975,214.998448145545,-0.0469907421707881,0.61216874265168,308.827644642081,2.11396830156075,0.633512671489415,-12.431606578194,
-128.213980896795,214.998487058558,-0.0526691228378906,0.612885314712991,308.822474775399,2.11391488399926,0.633172669554872,-12.3801210391773,
-133.766851616327,214.998524926543,-0.059735152529474,0.611538778775897,308.819703237891,2.11383759112453,0.633587421312138,-12.3360989460222,
-139.325981405935,214.998561784117,-0.0652839098919939,0.611088031558632,308.81437865057,2.11376021593757,0.633200272067458,-12.3006908368606,
-144.89094973018,214.998597668049,-0.0725070948748255,0.611842224858543,308.821424405536,2.11368228494703,0.633745143274015,-12.2575165271547,
-150.461327125543,214.99863261732,-0.079578220488541,0.612822248669083,308.836111348697,2.11362929850478,0.633113856757378,-12.2267596412949,
-156.066078113464,214.998665692982,-0.0863559873737231,0.613035795941871,308.838642174164,2.11365102982296,0.633473443050365,-12.1908499334402,
-161.706914317857,214.998697889713,-0.0939016360506857,0.613753419199158,308.841176096752,2.11367398563758,0.632907483530986,-12.1611423755407,
-167.384307463732,214.998729252927,-0.101869635875554,0.614275531045199,308.853736617271,2.11367295811263,0.632956912189829,-12.1376410914933,
-173.098738120013,214.998759830497,-0.109126422610339,0.613960214953715,308.849025146916,2.11369722832428,0.633381447408306,-12.1051632696962,
-175.840989947479,214.998789672819,-0.110156529473641,0.613002173316698,308.841671663384,2.11367256320247,0.63337976704159,-12.0680292064442,
-178.471677279851,214.998818832883,-0.113067060093312,0.612243654238664,308.844098988795,2.11362324052101,0.634806544956355,-12.0296847667938,
-181.078632186224,214.998847366337,-0.116742110457438,0.61240387215192,308.854001695606,2.11364827397483,0.634270088258824,-12.0015948000747,
-183.651547969118,214.998875295507,-0.1202610990036,0.611003821093115,308.846727612066,2.11369914604286,0.63409083557331,-11.9696247706148,
-186.209817432606,214.998902628132,-0.122052007230457,0.612363648423579,308.841810416986,2.11370137221013,0.635150163822028,-11.9507721669035,
-188.743129827284,214.998929370697,-0.123519158622084,0.612819587123512,308.846772705505,2.11375348191964,0.635411585088622,-11.9472311704411,
-191.261070987768,214.99895552988,-0.12536645805413,0.613348852849519,308.854287018527,2.11375671662658,0.636548330000478,-11.9283943319048,
-193.743425248936,214.998981112549,-0.126817989560278,0.613596986870019,308.854453579533,2.11375861404188,0.6372102949013,-11.9149237441771,
-196.199577548296,214.999006125753,-0.128873121815857,0.614062967391446,308.864550837576,2.1137343751349,0.637190583749222,-11.9080601137588,
-198.629107453605,214.999030576721,-0.130396976185509,0.613462998713151,308.867350335564,2.11370896646407,0.637035582863772,-11.9160896250862,
-201.021691169452,214.999054472854,-0.134588669042349,0.613988961744371,308.870206238223,2.11365711605203,0.637865597489759,-11.9353259990358,
-203.386706515418,214.999077821724,-0.137627314761708,0.614095840646049,308.875545542873,2.11355378918561,0.638526888830477,-11.9511654318036,
-205.733626054061,214.999100631064,-0.140869712241773,0.612837462427138,308.883417053808,2.11344771804265,0.638452942461286,-11.9694861700968,
-208.042315121238,214.999122908766,-0.143957530902072,0.612486153325922,308.883994533908,2.11331435248001,0.638816526035557,-11.9766307538821,
-210.322143699839,214.999144662869,-0.146736708194061,0.611630245390666,308.894631688275,2.1132531543218,0.637970133986387,-11.9826518215897,
-212.582576571086,214.999165901559,-0.148211226263328,0.61040494030983,308.893030012702,2.11316681498783,0.638010602943832,-11.986911946765,
